@relation all.2023-03-07_02:00:09.431357


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute TERM0 {err[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute NUM0 NUMERIC
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {err[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute IMP0 {Implies}
@attribute TERM2 {err[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute NUM2 NUMERIC
@attribute LOGICALS1 {And, Or}
@attribute TERM3 {err[ToInt(RealVal(0)+(t-0.0)/10000.0)], t}
@attribute RELATIONALS3 {<, >, <=, >=}
@attribute NUM3 NUMERIC
@attribute VEREDICT {TRUE, FALSE}

@data
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,1092.349999,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-170.690666,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,299.664692,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-28.066602,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,852.567662,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-811.171505,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,173.451872,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-675.544804,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,1013.915237,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-488.443903,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,548.477093,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-625.493990,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,442.896837,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-705.634984,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,831.249651,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-1083.443246,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,791.620019,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-1031.758964,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,189.721805,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-602.654209,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,258.916440,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-309.861945,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,793.889500,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-427.634306,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,761.310316,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-675.358721,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,1025.225372,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-383.693697,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,696.210154,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-534.213558,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,1006.840695,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-640.968847,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,178.292824,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-404.931676,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,942.112435,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-842.332251,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,548.356061,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-1012.339579,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,51.442373,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-555.193190,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,431.524689,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-708.567913,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,133.114628,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-881.844950,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,1033.864029,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-1056.301908,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,818.505041,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-836.440946,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,844.588088,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-21.310211,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,452.034208,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-387.266591,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,386.890922,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-177.065135,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,604.902584,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-791.586302,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,999.627703,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-664.320877,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,121.804737,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-106.588812,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,441.298919,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-9.161662,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,398.868407,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-672.995689,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,555.195445,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-168.370559,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,658.772377,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-129.619814,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,633.625155,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-55.874403,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,1076.086034,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-111.402350,TRUE
ForAll,t,>,11,And,t,<,50,Implies,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],<=,1084.112137,And,err[ToInt(RealVal(0)+(t-0.0)/10000.0)],>=,-84.787143,TRUE
